user_id,recency,frequency,monetary,avg_order_value,total_impressions,total_clicks,click_through_rate,active_days,distinct_campaigns
AMZN_USR_29732,1641600,1,58.0000,14.5000000000,178,68,0.3820224719101124,244,2
AMZN_USR_51402,1036800,8,700.8500,22.9325000000,221,68,0.3076923076923077,286,4
AMZN_USR_27778,1728000,2,115.9200,14.4900000000,108,27,0.2500000000000000,135,3
AMZN_USR_20206,864000,3,279.9200,17.2616666667,106,26,0.2452830188679245,132,2
AMZN_USR_39291,7257600,2,194.9700,32.4950000000,20,9,0.4500000000000000,28,1
AMZN_USR_22630,8640000,1,29.9800,5.9960000000,"","","","",""
AMZN_USR_20225,1296000,7,465.8800,17.6247142857,214,57,0.2663551401869159,271,3
AMZN_USR_25887,5875200,4,251.9600,21.7450000000,111,34,0.3063063063063063,145,3
AMZN_USR_26345,2246400,9,718.3700,22.9874074444,243,81,0.3333333333333333,324,4
AMZN_USR_26918,1123200,3,299.9800,39.9966666667,21,8,0.3809523809523810,28,1
AMZN_USR_35335,3888000,4,599.9600,39.9975000000,25,8,0.3200000000000000,33,1
AMZN_USR_37722,4492800,1,40.0000,20.0000000000,"","","","",""
AMZN_USR_18473,1123200,12,835.3600,22.9576389167,162,46,0.2839506172839506,208,4
AMZN_USR_37110,5443200,6,667.9000,19.4583215000,134,43,0.3208955223880597,177,2
AMZN_USR_24236,1123200,1,34.5000,6.9000000000,90,32,0.3555555555555556,122,2
AMZN_USR_38057,8035200,1,59.9600,14.9900000000,141,45,0.3191489361702128,186,2
AMZN_USR_18605,8640000,1,75.0000,25.0000000000,59,16,0.2711864406779661,75,1
AMZN_USR_32279,1987200,2,129.9700,27.4950000000,"","","","",""
AMZN_USR_49059,864000,1,99.9800,24.9950000000,158,49,0.3101265822784810,207,2
AMZN_USR_50307,3801600,3,419.9200,27.6906666667,60,26,0.4333333333333333,86,1
AMZN_USR_51049,6048000,3,127.4600,13.9966666667,52,12,0.2307692307692308,64,1
AMZN_USR_38672,2160000,1,80.0000,20.0000000000,40,12,0.3000000000000000,52,1
AMZN_USR_36946,3456000,5,311.9600,32.7960000000,93,26,0.2795698924731183,119,1
AMZN_USR_27340,6652800,3,189.9700,19.8300000000,48,14,0.2916666666666667,62,1
AMZN_USR_21719,2678400,1,63.9600,12.7920000000,105,31,0.2952380952380952,136,2
AMZN_USR_39827,1468800,3,318.4600,22.2473333333,84,28,0.3333333333333333,112,3
AMZN_USR_42778,5011200,2,119.9300,17.4900000000,212,64,0.3018867924528302,274,4
AMZN_USR_35069,864000,4,297.9500,23.9950000000,190,59,0.3105263157894737,247,3
AMZN_USR_47362,8208000,1,199.9600,33.3266670000,189,57,0.3015873015873016,245,3
AMZN_USR_50024,4233600,3,305.9300,38.6600000000,190,71,0.3736842105263158,261,2
AMZN_USR_18229,2937600,7,551.4600,16.1439795714,329,99,0.3009118541033435,426,6
AMZN_USR_21611,3283200,5,351.8900,12.5792714000,219,62,0.2831050228310502,280,3
AMZN_USR_19392,950400,4,301.9500,22.8700000000,174,41,0.2356321839080460,213,2
AMZN_USR_29750,8294400,1,121.5000,40.5000000000,48,11,0.2291666666666667,59,1
AMZN_USR_35802,2764800,1,100.0000,25.0000000000,42,12,0.2857142857142857,52,1
AMZN_USR_33623,4924800,7,753.8400,31.2785714286,116,42,0.3620689655172414,158,2
AMZN_USR_38738,8208000,2,118.9300,11.8930000000,"","","","",""
AMZN_USR_44070,6393600,2,119.0000,22.2500000000,"","","","",""
AMZN_USR_32543,7776000,2,83.9800,8.3980000000,"","","","",""
AMZN_USR_27810,6134400,1,40.0000,13.3333330000,73,23,0.3150684931506849,96,2
AMZN_USR_52106,6825600,2,200.0000,40.0000000000,193,47,0.2435233160621762,240,4
AMZN_USR_33942,2764800,4,499.9200,31.2450000000,71,20,0.2816901408450704,91,2
AMZN_USR_43224,3024000,1,50.0000,25.0000000000,177,51,0.2881355932203390,226,4
AMZN_USR_34391,6998400,3,218.9300,27.6566666667,124,36,0.2903225806451613,157,2
AMZN_USR_22923,4665600,1,40.0000,20.0000000000,90,27,0.3000000000000000,117,2
AMZN_USR_32263,950400,2,142.9600,19.4950000000,97,26,0.2680412371134021,123,2
AMZN_USR_32878,5529600,1,149.9700,49.9900000000,70,26,0.3714285714285714,96,1
AMZN_USR_25337,2764800,1,149.9700,49.9900000000,309,91,0.2944983818770227,400,5
AMZN_USR_52133,5961600,5,305.4600,16.9980000000,200,65,0.3250000000000000,264,4
AMZN_USR_27442,1036800,5,525.8700,29.8920000000,368,122,0.3315217391304348,486,6
AMZN_USR_32222,864000,6,677.3400,29.9100000000,197,58,0.2944162436548223,254,3
AMZN_USR_52231,3024000,3,190.0000,38.3333333333,52,22,0.4230769230769231,74,1
AMZN_USR_25459,864000,7,573.4100,26.3528571429,92,30,0.3260869565217391,121,1
AMZN_USR_51587,2592000,1,113.9700,37.9900000000,146,45,0.3082191780821918,190,2
AMZN_USR_22606,7430400,1,71.9800,35.9900000000,226,72,0.3185840707964602,297,5
AMZN_USR_48575,6825600,1,40.5000,40.5000000000,45,12,0.2666666666666667,57,1
AMZN_USR_20306,6393600,3,260.0000,30.0000000000,"","","","",""
AMZN_USR_44314,3974400,4,454.4300,31.8700000000,63,17,0.2698412698412698,79,1
AMZN_USR_33344,6134400,7,565.8700,15.3605101429,349,111,0.3180515759312321,454,5
AMZN_USR_41120,1555200,1,52.0000,13.0000000000,49,14,0.2857142857142857,63,1
AMZN_USR_42595,4838400,3,129.9600,21.6600000000,191,53,0.2774869109947644,243,4
AMZN_USR_18290,5529600,3,287.9200,35.9900000000,199,61,0.3065326633165829,258,3
AMZN_USR_24923,3024000,8,534.4100,19.3712500000,208,69,0.3317307692307692,276,3
AMZN_USR_27854,1036800,5,443.8800,28.7920000000,132,40,0.3030303030303030,167,2
AMZN_USR_35750,2332800,1,106.5000,21.3000000000,47,11,0.2340425531914894,58,1
AMZN_USR_19336,2160000,1,47.9700,15.9900000000,123,37,0.3008130081300813,160,3
AMZN_USR_37950,3283200,3,310.4400,18.4300000000,57,20,0.3508771929824561,77,1
AMZN_USR_30526,3456000,2,128.9800,32.2450000000,15,3,0.2000000000000000,18,1
AMZN_USR_37400,1209600,1,162.0000,40.5000000000,180,57,0.3166666666666667,236,4
AMZN_USR_24372,3456000,1,55.9800,18.6600000000,95,31,0.3263157894736842,126,2
AMZN_USR_49389,864000,10,913.3700,30.9950000000,173,54,0.3121387283236994,226,2
AMZN_USR_43488,2419200,1,29.9800,14.9900000000,43,14,0.3255813953488372,56,1
AMZN_USR_31911,7516800,1,40.0000,20.0000000000,"","","","",""
AMZN_USR_46716,4752000,2,209.9400,17.4950000000,171,63,0.3684210526315789,228,3
AMZN_USR_26231,2505600,9,632.4400,26.9966666667,192,57,0.2968750000000000,248,3
AMZN_USR_40258,1814400,1,99.9800,24.9950000000,116,34,0.2931034482758621,149,2
AMZN_USR_20346,3024000,7,371.8900,18.8514285714,228,64,0.2807017543859649,287,4
AMZN_USR_39389,7689600,1,44.9700,8.9940000000,30,7,0.2333333333333333,37,2
AMZN_USR_31324,3283200,6,283.9000,21.5783333333,177,47,0.2655367231638418,224,3
AMZN_USR_49015,2851200,4,237.4800,34.7475000000,206,58,0.2815533980582524,263,4
AMZN_USR_48546,1900800,4,510.9100,39.2425000000,125,43,0.3440000000000000,168,2
AMZN_USR_47118,3974400,1,31.9800,15.9900000000,118,33,0.2796610169491525,151,3
AMZN_USR_24596,864000,2,251.9400,25.1940000000,141,45,0.3191489361702128,185,3
AMZN_USR_44459,864000,5,333.9300,25.7940000000,92,26,0.2826086956521739,118,2
AMZN_USR_30261,8035200,2,266.9400,44.4900000000,59,19,0.3220338983050847,78,1
AMZN_USR_39657,8467200,1,30.0000,30.0000000000,141,47,0.3333333333333333,187,2
AMZN_USR_33069,864000,4,271.4800,13.5740000000,119,40,0.3361344537815126,159,2
AMZN_USR_32646,2419200,3,119.4900,16.8300000000,232,74,0.3189655172413793,306,4
AMZN_USR_36585,3110400,1,75.0000,25.0000000000,165,56,0.3393939393939394,219,3
AMZN_USR_42973,3628800,5,437.9200,27.7940000000,239,70,0.2928870292887029,305,5
AMZN_USR_30058,3283200,4,191.9300,15.8700000000,232,79,0.3405172413793103,311,5
AMZN_USR_45548,6912000,3,127.5000,23.1666666667,73,19,0.2602739726027397,92,1
AMZN_USR_36183,1123200,2,126.9600,25.4900000000,258,74,0.2868217054263566,332,4
AMZN_USR_30362,3369600,1,60.0000,30.0000000000,104,35,0.3365384615384615,139,2
AMZN_USR_27483,2592000,1,192.0000,48.0000000000,89,32,0.3595505617977528,119,2
AMZN_USR_46595,6048000,6,610.8400,27.9933333333,61,22,0.3606557377049180,82,1
AMZN_USR_32025,8208000,3,359.9700,34.6633333333,79,18,0.2278481012658228,97,1
AMZN_USR_28753,864000,2,215.9300,28.9900000000,216,72,0.3333333333333333,287,3
AMZN_USR_26860,3369600,3,193.4500,26.8266666667,114,26,0.2280701754385965,140,2
AMZN_USR_37147,8294400,1,50.0000,12.5000000000,82,29,0.3536585365853659,111,2
AMZN_USR_19835,1209600,1,80.0000,20.0000000000,60,19,0.3166666666666667,78,2
AMZN_USR_39899,5097600,1,160.0000,40.0000000000,179,47,0.2625698324022346,225,4
AMZN_USR_38606,1296000,2,233.9700,38.9950000000,24,4,0.1666666666666667,28,1
AMZN_USR_39167,1641600,2,106.9700,9.3975000000,123,36,0.2926829268292683,157,3
AMZN_USR_38376,5961600,2,225.9500,45.9900000000,121,47,0.3884297520661157,168,4
AMZN_USR_33656,3369600,2,130.9800,26.4950000000,80,22,0.2750000000000000,101,2
AMZN_USR_42229,5616000,3,283.9200,16.7954286667,21,6,0.2857142857142857,27,1
AMZN_USR_37953,1382400,4,334.9100,24.2425000000,87,26,0.2988505747126437,112,1
AMZN_USR_36927,1728000,4,213.9500,16.7450000000,168,62,0.3690476190476190,228,3
AMZN_USR_36573,7516800,1,143.9600,35.9900000000,160,42,0.2625000000000000,200,2
AMZN_USR_28793,3196800,5,271.9400,21.6960000000,143,45,0.3146853146853147,188,4
AMZN_USR_38517,3628800,2,115.9600,28.9900000000,219,63,0.2876712328767123,280,3
AMZN_USR_40406,1814400,3,219.9600,14.0207143333,218,64,0.2935779816513761,281,4
AMZN_USR_34967,1900800,3,489.4200,44.1600000000,220,67,0.3045454545454545,283,5
AMZN_USR_41951,5961600,2,267.9600,19.1400000000,78,26,0.3333333333333333,104,2
AMZN_USR_21920,1987200,3,148.9300,20.3266666667,207,57,0.2753623188405797,263,4
AMZN_USR_37004,6998400,1,15.9900,15.9900000000,78,21,0.2692307692307692,98,2
AMZN_USR_27400,2073600,1,50.0000,25.0000000000,124,42,0.3387096774193548,166,2
AMZN_USR_48322,8640000,1,41.9700,13.9900000000,69,18,0.2608695652173913,86,1
AMZN_USR_33724,3801600,2,195.0000,27.5000000000,"","","","",""
AMZN_USR_45744,1036800,5,467.9100,29.0940000000,289,91,0.3148788927335640,378,4
AMZN_USR_35769,2419200,2,103.9500,21.9900000000,152,41,0.2697368421052632,190,3
AMZN_USR_47004,1555200,4,258.8800,14.3010892500,163,51,0.3128834355828221,212,3
AMZN_USR_40266,8208000,1,167.9600,41.9900000000,22,5,0.2272727272727273,27,1
AMZN_USR_37700,3715200,3,173.4600,22.1600000000,174,57,0.3275862068965517,231,3
AMZN_USR_51306,7603200,2,181.9400,26.4900000000,189,56,0.2962962962962963,245,2
AMZN_USR_37396,7776000,3,351.9300,31.4933333333,"","","","",""
AMZN_USR_22990,3196800,3,266.9300,25.6600000000,88,21,0.2386363636363636,109,3
AMZN_USR_19838,1382400,6,549.8600,28.6600000000,195,55,0.2820512820512821,249,2
AMZN_USR_39355,5961600,3,347.9400,34.6600000000,"","","","",""
AMZN_USR_33123,8294400,4,320.9600,23.2475000000,"","","","",""
AMZN_USR_42010,3628800,1,79.9600,19.9900000000,40,10,0.2500000000000000,49,1
AMZN_USR_19340,6739200,4,451.9600,36.9975000000,178,59,0.3314606741573034,236,2
AMZN_USR_32128,3628800,4,334.9500,26.2450000000,116,31,0.2672413793103448,147,2
AMZN_USR_19917,6134400,6,404.8800,11.2181905000,107,31,0.2897196261682243,130,2
AMZN_USR_30376,8467200,1,149.9700,49.9900000000,173,46,0.2658959537572254,218,3
AMZN_USR_32875,4924800,2,231.9200,28.9900000000,61,17,0.2786885245901639,78,1
AMZN_USR_50616,4665600,2,179.5000,27.5000000000,47,12,0.2553191489361702,59,1
AMZN_USR_38283,1382400,5,371.9100,20.8940000000,142,38,0.2676056338028169,180,3
AMZN_USR_23721,3974400,4,309.9100,24.7425000000,149,44,0.2953020134228188,193,2
AMZN_USR_32976,864000,2,218.0000,27.2500000000,129,38,0.2945736434108527,167,2
AMZN_USR_21224,5875200,5,525.8400,26.2920000000,101,30,0.2970297029702970,128,2
AMZN_USR_18188,8208000,1,75.0000,12.5000000000,144,44,0.3055555555555556,187,2
AMZN_USR_36896,3456000,2,177.9800,31.9950000000,62,16,0.2580645161290323,78,2
AMZN_USR_22786,3628800,3,207.4600,22.8300000000,186,61,0.3279569892473118,243,4
AMZN_USR_47686,6307200,6,505.3800,15.4819603333,200,55,0.2750000000000000,255,3
AMZN_USR_25572,2937600,2,209.9700,28.2450000000,93,33,0.3548387096774194,126,2
AMZN_USR_20829,864000,5,327.8800,14.0455238000,97,29,0.2989690721649485,126,2
AMZN_USR_47185,8294400,1,120.0000,30.0000000000,104,25,0.2403846153846154,128,2
AMZN_USR_24837,7948800,3,256.9200,28.1600000000,33,10,0.3030303030303030,43,1
AMZN_USR_47963,6393600,5,462.9900,30.2980000000,112,40,0.3571428571428571,151,2
AMZN_USR_23558,7689600,2,188.9700,24.2970000000,"","","","",""
AMZN_USR_39859,5788800,2,199.9800,29.9950000000,105,27,0.2571428571428571,129,2
AMZN_USR_31311,3542400,3,177.9600,26.1600000000,213,49,0.2300469483568075,259,4
AMZN_USR_20372,950400,7,528.9200,24.9242857143,311,91,0.2926045016077170,402,4
AMZN_USR_51896,8121600,1,55.9800,27.9900000000,69,20,0.2898550724637681,89,1
AMZN_USR_44197,6393600,2,343.9200,42.9900000000,209,60,0.2870813397129187,264,3
AMZN_USR_23850,5097600,1,90.0000,30.0000000000,68,20,0.2941176470588235,88,2
AMZN_USR_19238,6048000,5,359.9300,30.3940000000,174,59,0.3390804597701149,233,3
AMZN_USR_41383,950400,1,43.5000,14.5000000000,177,47,0.2655367231638418,222,3
AMZN_USR_38554,1296000,4,267.9400,21.3700000000,156,51,0.3269230769230769,205,2
AMZN_USR_26356,864000,2,225.9300,32.9900000000,144,42,0.2916666666666667,183,3
AMZN_USR_28139,1123200,6,631.9400,31.4133333333,137,43,0.3138686131386861,177,2
AMZN_USR_47945,2592000,7,614.8500,27.7071428571,147,46,0.3129251700680272,191,2
AMZN_USR_51265,1296000,1,13.0000,13.0000000000,47,17,0.3617021276595745,63,1
AMZN_USR_35341,864000,3,252.9700,25.3300000000,97,32,0.3298969072164948,127,1
AMZN_USR_34456,7862400,1,19.9900,19.9900000000,"","","","",""
AMZN_USR_50281,5616000,6,506.8600,26.6583333333,81,26,0.3209876543209877,107,3
AMZN_USR_24711,3801600,4,407.4400,21.2595000000,237,77,0.3248945147679325,313,4
AMZN_USR_43633,5270400,3,251.0000,31.8333333333,118,39,0.3305084745762712,156,2
AMZN_USR_26086,3542400,9,887.8500,26.4958466667,173,66,0.3815028901734104,238,3
AMZN_USR_50909,1296000,3,288.9600,30.3300000000,122,35,0.2868852459016393,157,2
AMZN_USR_33950,5961600,5,601.8200,33.9900000000,177,43,0.2429378531073446,220,3
AMZN_USR_33676,5875200,4,361.9100,37.4900000000,145,47,0.3241379310344828,191,2
AMZN_USR_24401,4492800,1,149.9700,49.9900000000,106,31,0.2924528301886792,137,2
AMZN_USR_36628,2160000,1,151.9600,37.9900000000,123,40,0.3252032520325203,163,2
AMZN_USR_24271,8467200,2,347.9600,43.4950000000,45,10,0.2222222222222222,55,1
AMZN_USR_24423,8553600,1,34.5000,11.5000000000,"","","","",""
AMZN_USR_47323,5443200,14,1440.8100,32.3171428571,92,22,0.2391304347826087,114,1
AMZN_USR_36125,3801600,2,224.0000,34.0000000000,287,79,0.2752613240418118,366,6
AMZN_USR_28931,1900800,1,38.9700,12.9900000000,103,34,0.3300970873786408,136,2
AMZN_USR_20938,8553600,1,80.0000,40.0000000000,127,33,0.2598425196850394,159,2
AMZN_USR_33908,2851200,7,465.4600,16.7071767143,163,55,0.3374233128834356,217,4
AMZN_USR_31525,5011200,6,411.4300,12.1163173333,111,35,0.3153153153153153,145,3
AMZN_USR_30000,1209600,1,84.0000,28.0000000000,"","","","",""
AMZN_USR_27908,4579200,1,167.9600,41.9900000000,136,38,0.2794117647058824,174,2
AMZN_USR_23651,5443200,7,608.9400,25.4257142857,147,53,0.3605442176870748,200,3
AMZN_USR_35475,5875200,9,764.8200,28.5500000000,201,61,0.3034825870646766,261,3
AMZN_USR_28887,8208000,1,29.0000,14.5000000000,125,33,0.2640000000000000,158,2
AMZN_USR_21297,8035200,1,41.9700,13.9900000000,101,27,0.2673267326732673,128,1
AMZN_USR_44252,4147200,3,133.9700,9.5980000000,159,50,0.3144654088050314,208,3
AMZN_USR_40277,4060800,1,151.9600,37.9900000000,26,9,0.3461538461538462,35,1
AMZN_USR_39504,6307200,4,264.9400,12.7470000000,192,72,0.3750000000000000,263,3
AMZN_USR_44008,6048000,7,474.9000,22.8528571429,109,38,0.3486238532110092,145,2
AMZN_USR_29838,8640000,1,44.9700,14.9900000000,99,27,0.2727272727272727,123,2
AMZN_USR_36072,2073600,5,365.9100,26.7940000000,61,20,0.3278688524590164,81,2
AMZN_USR_32052,5788800,4,358.9700,18.3106250000,98,28,0.2857142857142857,126,2
AMZN_USR_35746,6134400,7,520.9200,14.6239625714,207,50,0.2415458937198068,256,3
AMZN_USR_48511,3196800,1,192.0000,48.0000000000,30,6,0.2000000000000000,36,1
AMZN_USR_33348,6739200,5,587.3800,23.2875620000,73,20,0.2739726027397260,89,1
AMZN_USR_40101,3974400,2,299.9400,49.9900000000,147,52,0.3537414965986395,196,3
AMZN_USR_31323,2073600,1,59.9700,19.9900000000,107,30,0.2803738317757009,135,3
AMZN_USR_30715,5270400,1,60.0000,20.0000000000,28,5,0.1785714285714286,33,2
AMZN_USR_21153,5875200,1,83.9700,13.9950000000,21,9,0.4285714285714286,30,1
AMZN_USR_20800,1123200,5,433.8800,24.0940000000,201,60,0.2985074626865672,260,3
AMZN_USR_45195,3974400,1,81.0000,40.5000000000,421,127,0.3016627078384798,547,7
AMZN_USR_49757,8553600,1,63.9600,15.9900000000,70,21,0.3000000000000000,91,2
AMZN_USR_19009,4492800,4,195.4500,20.7450000000,64,18,0.2812500000000000,82,2
AMZN_USR_46479,3283200,3,206.4700,25.1633333333,231,65,0.2813852813852814,291,3
AMZN_USR_37591,1468800,4,341.4700,25.1225000000,129,45,0.3488372093023256,174,2
AMZN_USR_27036,5184000,2,79.4700,13.2450000000,197,58,0.2944162436548223,254,3
AMZN_USR_29672,3628800,1,46.0000,11.5000000000,98,26,0.2653061224489796,123,2
AMZN_USR_45154,5529600,4,457.9200,31.1200000000,163,57,0.3496932515337423,218,3
AMZN_USR_40475,2937600,7,556.8800,27.5657142857,121,32,0.2644628099173554,153,2
AMZN_USR_20626,1382400,3,289.9700,18.6646666667,201,52,0.2587064676616915,253,4
AMZN_USR_32669,6220800,3,281.9600,25.1633333333,106,28,0.2641509433962264,134,2
AMZN_USR_23328,4320000,1,151.9600,30.3920000000,138,47,0.3405797101449275,183,4
AMZN_USR_24002,6825600,1,149.9700,49.9900000000,82,20,0.2439024390243902,102,1
AMZN_USR_41298,4838400,1,41.9700,6.9950000000,144,38,0.2638888888888889,179,3
AMZN_USR_38257,4147200,1,51.9800,25.9900000000,"","","","",""
AMZN_USR_22264,8121600,1,107.9700,35.9900000000,171,48,0.2807017543859649,218,3
AMZN_USR_23313,3283200,3,128.9200,15.9900000000,107,33,0.3084112149532710,139,2
AMZN_USR_33425,8380800,1,44.9700,14.9900000000,66,15,0.2272727272727273,80,2
AMZN_USR_35339,7776000,1,34.5000,11.5000000000,102,29,0.2843137254901961,130,2
AMZN_USR_37505,5702400,4,467.8900,31.4925000000,74,25,0.3378378378378378,99,1
AMZN_USR_19085,5184000,3,347.9300,18.1869046667,140,35,0.2500000000000000,174,2
AMZN_USR_31463,2764800,4,306.4600,19.8725000000,49,20,0.4081632653061224,69,1
AMZN_USR_47044,7948800,1,29.9800,14.9900000000,"","","","",""
AMZN_USR_26428,6393600,2,225.9300,32.9900000000,190,56,0.2947368421052632,245,3
AMZN_USR_19072,2073600,2,220.9300,32.4900000000,160,60,0.3750000000000000,218,3
AMZN_USR_25904,4147200,2,223.9600,27.9950000000,44,17,0.3863636363636364,61,1
AMZN_USR_47932,2073600,1,120.0000,30.0000000000,137,43,0.3138686131386861,177,4
AMZN_USR_18318,3628800,1,38.9700,12.9900000000,85,24,0.2823529411764706,108,2
AMZN_USR_35582,2246400,1,51.9800,25.9900000000,69,22,0.3188405797101449,91,2
AMZN_USR_31074,5788800,2,145.9800,21.4950000000,117,34,0.2905982905982906,151,2
AMZN_USR_42981,3542400,5,346.9500,25.7960000000,135,36,0.2666666666666667,171,3
AMZN_USR_46312,3283200,2,103.9700,19.4950000000,41,8,0.1951219512195122,49,1
AMZN_USR_31338,2937600,1,199.9600,49.9900000000,108,36,0.3333333333333333,144,1
AMZN_USR_19889,1123200,2,235.9600,39.4950000000,91,30,0.3296703296703297,115,2
AMZN_USR_48727,1296000,5,537.8700,39.5900000000,222,73,0.3288288288288288,294,3
AMZN_USR_26323,6912000,3,115.9800,23.6633333333,55,19,0.3454545454545455,74,1
AMZN_USR_37867,7344000,1,155.9600,38.9900000000,31,10,0.3225806451612903,41,1
AMZN_USR_35987,5875200,8,826.8600,30.9950000000,130,35,0.2692307692307692,165,2
AMZN_USR_48308,5788800,4,456.8900,29.4925000000,129,35,0.2713178294573643,164,2
AMZN_USR_50868,5184000,5,390.9500,29.0960000000,394,114,0.2893401015228426,507,8
AMZN_USR_25532,5702400,3,312.9400,35.4933333333,66,23,0.3484848484848485,87,2
AMZN_USR_50256,6220800,4,363.4800,30.1225000000,41,16,0.3902439024390244,54,1
AMZN_USR_38687,6480000,4,358.9300,14.6345712500,303,96,0.3168316831683168,398,5
AMZN_USR_40673,6048000,6,502.3500,27.2416666667,84,18,0.2142857142857143,102,2
AMZN_USR_44667,5616000,3,315.9200,18.8081270000,87,26,0.2988505747126437,113,2
AMZN_USR_40569,8294400,1,120.0000,40.0000000000,"","","","",""
AMZN_USR_40071,6220800,2,113.9600,18.9925000000,149,44,0.2953020134228188,193,2
AMZN_USR_32973,5529600,2,148.5000,15.9375000000,109,31,0.2844036697247706,136,2
AMZN_USR_40859,5270400,1,125.9700,41.9900000000,41,13,0.3170731707317073,54,1
AMZN_USR_34948,3628800,3,272.9700,30.3300000000,87,24,0.2758620689655172,111,1
AMZN_USR_32739,1209600,2,277.9300,39.9900000000,103,27,0.2621359223300971,129,3
AMZN_USR_20885,3456000,5,486.9200,17.2408760000,155,50,0.3225806451612903,204,3
AMZN_USR_33868,5443200,8,985.4200,21.6219642500,65,12,0.1846153846153846,77,1
AMZN_USR_45928,8294400,1,192.0000,48.0000000000,192,68,0.3541666666666667,258,4
AMZN_USR_25373,5961600,6,474.8600,13.7776191667,157,55,0.3503184713375796,210,3
AMZN_USR_31744,2764800,1,113.9700,37.9900000000,93,34,0.3655913978494624,127,3
AMZN_USR_49474,3196800,6,527.9000,27.6616666667,94,25,0.2659574468085106,119,2
AMZN_USR_28278,7776000,1,116.9700,38.9900000000,216,54,0.2500000000000000,268,4
AMZN_USR_29437,3801600,1,63.9600,15.9900000000,53,14,0.2641509433962264,67,2
AMZN_USR_30405,2073600,7,650.8500,30.1357142857,123,40,0.3252032520325203,163,3
AMZN_USR_52330,1036800,4,356.8900,26.3675000000,82,30,0.3658536585365854,112,2
AMZN_USR_46007,7084800,3,183.0000,20.5000000000,66,19,0.2878787878787879,85,1
AMZN_USR_19207,5702400,3,303.9300,33.6600000000,34,11,0.3235294117647059,45,1
AMZN_USR_21403,3196800,3,163.9600,9.9401903333,271,84,0.3099630996309963,354,6
AMZN_USR_31654,8208000,1,103.9600,25.9900000000,87,31,0.3563218390804598,118,2
AMZN_USR_51308,6134400,3,241.8900,23.6566666667,264,82,0.3106060606060606,343,5
AMZN_USR_38108,6393600,8,456.8700,19.4950000000,159,44,0.2767295597484277,202,3
AMZN_USR_19659,2505600,5,392.9300,14.2045000000,165,51,0.3090909090909091,216,4
AMZN_USR_44007,1382400,3,269.9200,22.4933333333,32,7,0.2187500000000000,39,1
AMZN_USR_31161,8553600,1,27.9900,13.9950000000,"","","","",""
AMZN_USR_38434,4320000,1,55.9800,27.9900000000,137,34,0.2481751824817518,169,2
AMZN_USR_28191,1468800,1,11.5000,11.5000000000,83,24,0.2891566265060241,107,2
AMZN_USR_41626,5616000,1,20.0000,20.0000000000,186,63,0.3387096774193548,249,4
AMZN_USR_39338,8380800,1,40.0000,20.0000000000,143,34,0.2377622377622378,177,3
AMZN_USR_33192,1123200,1,149.9700,49.9900000000,108,35,0.3240740740740741,142,3
AMZN_USR_38458,2505600,3,285.9200,20.2022223333,115,38,0.3304347826086957,152,2
AMZN_USR_49813,1814400,1,59.9600,8.5657140000,77,24,0.3116883116883117,100,3
AMZN_USR_31681,6652800,3,225.9600,21.9966666667,252,80,0.3174603174603175,331,4
AMZN_USR_26814,2851200,2,200.9500,20.0950000000,93,28,0.3010752688172043,120,2
AMZN_USR_42674,4492800,4,335.4600,30.1200000000,86,24,0.2790697674418605,108,2
AMZN_USR_25813,950400,5,441.8800,26.8920000000,171,57,0.3333333333333333,226,3
AMZN_USR_34734,1468800,7,720.3800,21.8242857143,121,31,0.2561983471074380,152,3
AMZN_USR_28889,6739200,3,401.9300,40.3266666667,134,36,0.2686567164179104,170,3
AMZN_USR_50747,1728000,1,107.9700,35.9900000000,18,8,0.4444444444444444,26,1
AMZN_USR_42800,3283200,1,51.9800,25.9900000000,161,43,0.2670807453416149,203,3
AMZN_USR_51948,1382400,5,400.9100,22.3940000000,75,26,0.3466666666666667,100,1
AMZN_USR_48977,1382400,2,194.9600,25.9950000000,150,55,0.3666666666666667,205,3
AMZN_USR_23981,6048000,4,284.0000,12.5238095000,68,23,0.3382352941176471,91,1
AMZN_USR_30876,8121600,1,79.9600,19.9900000000,18,2,0.1111111111111111,20,1
AMZN_USR_34053,3283200,5,487.8800,27.3940000000,90,23,0.2555555555555556,113,3
AMZN_USR_38370,3628800,3,491.8800,40.9900000000,186,63,0.3387096774193548,248,3
AMZN_USR_31609,2678400,10,1213.8700,35.7460000000,148,45,0.3040540540540541,193,2
AMZN_USR_26232,5788800,6,530.9400,27.5800000000,84,19,0.2261904761904762,103,1
AMZN_USR_45606,5356800,1,47.9700,15.9900000000,230,69,0.3000000000000000,299,3
AMZN_USR_36260,7776000,1,155.9600,38.9900000000,196,59,0.3010204081632653,253,4
AMZN_USR_31919,864000,3,362.9400,45.6600000000,261,78,0.2988505747126437,338,6
AMZN_USR_25038,2505600,1,106.5000,35.5000000000,225,72,0.3200000000000000,296,4
AMZN_USR_27103,1555200,1,111.9600,27.9900000000,302,82,0.2715231788079470,382,5
AMZN_USR_20030,2592000,5,388.9000,29.1920000000,108,27,0.2500000000000000,135,3
AMZN_USR_30761,7171200,2,145.9800,30.7450000000,18,7,0.3888888888888889,25,1
AMZN_USR_18303,1036800,2,274.4600,38.7450000000,92,24,0.2608695652173913,116,2
AMZN_USR_24321,3801600,2,196.9700,29.4950000000,68,20,0.2941176470588235,87,2
